Sr2Co2Fe11.16Cr0.84O22,33.54
CoCr2O4,18.2
CoGd0.04Cr1.96O4,9.3
CoGd0.08Cr1.92O4,8.2
CoGd0.12Cr1.88O4,6.8
Cu0.15Co0.85Fe2O4,10.5
Cu0.15Co0.85Fe2O4,10.5
Cu0.15Co0.85Fe2O4,10.5
Cu0.31Co0.69Fe2O4,10.7
Cu0.31Co0.69Fe2O4,10.7
Cu0.31Co0.69Fe2O4,10.7
Cu0.47Co0.53Fe2O4,10.9
Cu0.47Co0.53Fe2O4,10.9
Cu0.47Co0.53Fe2O4,10.9
Cu0.15Co0.85Fe2O4,10.2
Cu0.15Co0.85Fe2O4,10.2
Cu0.15Co0.85Fe2O4,10.2
Cu0.31Co0.69Fe2O4,10.5
Cu0.31Co0.69Fe2O4,10.5
Cu0.31Co0.69Fe2O4,10.5
Cu0.47Co0.53Fe2O4,10.4
Cu0.47Co0.53Fe2O4,10.4
Cu0.47Co0.53Fe2O4,10.4
Cu0.15Co0.85Fe2O4,9.6
Cu0.15Co0.85Fe2O4,9.6
Cu0.15Co0.85Fe2O4,9.6
Cu0.31Co0.69Fe2O4,9.9
Cu0.31Co0.69Fe2O4,9.9
Cu0.31Co0.69Fe2O4,9.9
Cu0.47Co0.53Fe2O4,10
Cu0.47Co0.53Fe2O4,10
Cu0.47Co0.53Fe2O4,10
Cu0.15Co0.85Fe2O4,9.5
Cu0.15Co0.85Fe2O4,9.5
Cu0.15Co0.85Fe2O4,9.5
Cu0.31Co0.69Fe2O4,9.7
Cu0.31Co0.69Fe2O4,9.7
Cu0.31Co0.69Fe2O4,9.7
Cu0.47Co0.53Fe2O4,10
Cu0.47Co0.53Fe2O4,10
Cu0.47Co0.53Fe2O4,10
Cu0.15Fe2.85O4,19.3
Cu0.15Fe2.85O4,19.3
Cu0.15Fe2.85O4,19.3
Cu0.31Fe2.69O4,16
Cu0.31Fe2.69O4,16
Cu0.31Fe2.69O4,16
Cu0.47Fe2.53O4,15.8
Cu0.47Fe2.53O4,15.8
Cu0.47Fe2.53O4,15.8
Cu0.15Fe2.85O4,18.4
Cu0.15Fe2.85O4,18.4
Cu0.15Fe2.85O4,18.4
Cu0.31Fe2.69O4,15.2
Cu0.31Fe2.69O4,15.2
Cu0.31Fe2.69O4,15.2
Cu0.47Fe2.53O4,12.7
Cu0.47Fe2.53O4,12.7
Cu0.47Fe2.53O4,12.7
NiFe1.97La0.03O4,35
NiFe1.97Sm0.03O4,32
NiFe1.97La0.03O4,37
NiFe1.97Sm0.03O4,32
Fe3O4,13
Fe3O4,13
Fe3O4,13
Fe3O4,12.2
Fe3O4,12.2
Fe3O4,12.2
Fe3O4,11.7
Fe3O4,11.7
Fe3O4,11.7
ZnFe2O4,9.2
Co0.10Zn0.90Fe2O4,11.1
Co0.30Zn0.70Fe2O4,20.8
Co0.50Zn0.50Fe2O4,12
Fe3O4,42.2
Fe3O4,38.9
Fe3O4,20
Fe3O4,46.2
Fe3O4,29.4
Fe3O4,29.4
Fe3O4,20
Fe3O4,20
Fe3O4,20
Fe3O4,20
Fe3O4,12.76
Fe3O4,12.76
Fe3O4,12.76
Fe3O4,12.76
Co0.5Mn0.25Mg0.25Fe2O4,31
Co0.5Mn0.25Mg0.25Fe1.96Gd0.04O4,28
Co0.5Mn0.25Mg0.25Fe1.94Gd0.06O4,18
Fe2O3,9.38
Gd0.01Fe1.99O3,10.22
Gd0.03Fe1.97O3,8.73
Gd0.05Fe1.95O3,11.06
Fe3O4,10.13
Fe3O4,10.13
Fe3O4,10.13
Fe3O4,10.13
NiFe2O4,17.26
NiFe2O4,17.26
NiFe2O4,17.26
NiFe2O4,17.26
CoFe2O4,10.88
CoFe2O4,10.88
CoFe2O4,10.88
CoFe2O4,10.88
ZnFe2O4,9.95
ZnFe2O4,9.95
